"Translation Info:
#---------------------------
3441,30,32,"O kəslərdən ki, öz dinini bölüb firqələrə ayrıldılar. Hər firqə özündə olanlarla sevinər.",""
3442,30,33,"İnsanlara bir zərər toxunduqda Rəbbinə üz tutub Ona yalvararlar. Sonra Allah onlara bir mərhəmət daddırdıqda isə onlardan bir dəstə Rəbbinə şərik qoşar.",""
3443,30,34,"(Bu ona görədir ki,) Bizim onlara verdiyimiz nemətlərə nankorluq etsinlər. (Hələlik) əylənin! Tezliklə biləcəksiniz.",""
3444,30,35,"Məgər Biz onlara müşrik olmalarını söyləyən bir dəlilmi göndərdik?",""
3445,30,36,"İnsanlara bir mərhəmət göstərdiyimiz zaman ona sevinərlər. Öz əlləri ilə etdikləri günahlara görə onlara bir bəla üz verdikdə isə dərhal ümidlərini üzərlər.",""
3446,30,37,"Məgər onlar, Allahın istədiyinin ruzisini bol edib, istədiyininkini də azaltdığını görmürlərmi? Həqiqətən, bunda iman gətirən bir qövm üçün ibrətlər vardır.",""
3447,30,38,"Qohum-əqrəbaya, yoxsula və müsafirə (onlara çatacaq) haqqını ver! Allahın Üzünü diləyənlər (ixlaslı olanlar) üçün bu daha xeyirlidir. Uğur qazananlar da məhz onlardır.",""
3448,30,39,"İnsanların var-dövləti sayəsində, artırmaq məqsədilə sələmlə verdiyiniz mal Allah yanında artmaz. Allahın Üzünü diləyərək (ixlasla) verdiyiniz zəkata gəlincə, (bilin ki,) bunu edənlər (mallarının bərəkətini) qat-qat artıranlardır.",""
3449,30,40,"Sizi yaradan, sonra sizə ruzi verən, sonra sizi öldürən, sonra da sizi dirildəcək məhz Allahdır. Şərikləriniz içərisində bunlardan, (heç olmasa,) birini edə bilən varmı? O, pakdır və (müşriklərin) Ona şərik qoşduqlarından ucadır.",""
3450,30,41,"İnsanların öz əlləri ilə etdiyi əməllərinin nəticəsi olaraq quruda və dənizdə fəsad törəyir ki, (Allah) onlara, etdiklərinin bir qismini daddırsın. Bəlkə, onlar (haqqa) qayıdalar.",""
3451,30,42,"De: “Yer üzünü gəzib dolaşın və əvvəlkilərin aqibətinin necə olduğuna baxın. Onların çoxu (Allaha) şərik qoşanlar idi”.",""
3452,30,43,"Qarşısıalınmaz gün Allah tərəfindən gəlməmişdən əvvəl üzünü gerçək dinə tərəf tut! O gün onlar (Cənnət və Cəhənnəm əhli olmaqla) iki dəstəyə bölünəcəklər.",""
3453,30,44,"Kim küfr edərsə, küfrü öz əleyhinə olar. Yaxşı iş görənlər isə özləri üçün (Cənnətdə yer) hazırlamış olarlar.",""
3454,30,45,"(Bu ona görədir ki, Allah) iman gətirib saleh əməllər edənlərə Öz lütfündən mükafat versin. Şübhəsiz ki, O, kafirləri sevməz.",""
3455,30,46,"Sizə Öz mərhəmətindən daddırsın, əmri ilə gəmilər üzsün, Onun lütfünü arayasınız və (sizə verdiyi nemətlərə) şükür edəsiniz deyə küləkləri müjdəçi göndərməsi də Onun dəlillərindəndir.",""
3456,30,47,"Biz səndən əvvəl də onların qövmünə elçilər göndərmişdik. (Elçilər) onlara açıq-aydın dəlillər gətirmişdilər. Biz günahkarlardan intiqam aldıq. Möminlərə yardım etmək Üzərimizə bir haqqdır.",""
3457,30,48,"Buludları hərəkətə gətirən küləkləri göndərən Allahdır. Allah səmada onları istədiyi kimi yayıb topa-topa edir. Sən buludların arasından yağış çıxdığını görürsən. Allah onu qullarından istədiyi kimsələrə endirən kimi onlar sevinərlər.",""
3458,30,49,"Halbuki o (yağış) onların üzərinə yağdırılmazdan əvvəl ümidsiz idilər.",""
3459,30,50,"Sən Allahın mərhəmətinin izlərinə bax ki, yeri öldükdən sonra necə dirildir. Şübhəsiz ki, O, ölüləri də mütləq dirildəcək. O, hər şeyə qadirdir.",""
3460,30,51,"Əgər Biz bir külək göndərsək və onlar əkini saralmış görsələr, bundan sonra mütləq nankorluq etməyə başlayarlar.",""
3461,30,52,"Şübhəsiz ki, sən nə ölülərə (haqqı), nə də üz çevirib gedən karlara çağırışı eşitdirə bilməzsən.",""
3462,30,53,"Sən korları da zəlalətdən (çıxarıb) doğru yola yönəldə bilməzsən. Sən (haqqı) yalnız müsəlman olub ayələrimizə iman gətirənlərə eşitdirə bilərsən.",""
3463,30,54,"Sizi zəif bir şeydən (nütfədən) yaradan, zəiflikdən sonra sizə qüvvət verən, qüvvətli olduqdan sonra zəiflik və qocalıq verən Allahdır. O, istədiyini yaradır. O, Biləndir, Qadirdir.",""
3464,30,55,"Qiyamət saatının qopacağı gün günahkarlar (dünyada) bircə saat qaldıqlarına and içəcəklər. Onlar (dünyada da haqdan) belə döndərilirdilər.",""
3465,30,56,"Elm və iman verilmiş kimsələr isə deyəcəklər: “Siz (orada) Allahın yazısı ilə dirilmə gününə qədər qaldınız. Bu (gün), məhz dirilmə günüdür, lakin siz (bunu) bilmirdiniz”.",""
3466,30,57,"Həmin gün zalımlara üzür gətirmələri fayda verməyəcək və onlardan tövbə etmələri də tələb olunmayacaq.",""
3467,30,58,"Biz bu Quranda insanlar üçün hər cür məsəllər çəkdik. Əgər sən onlara bir ayə gətirsən, kafir olanlar mütləq: “Siz ancaq yalan uyduranlarsınız!”– deyəcəklər.",""
3468,30,59,"Allah (haqqı) bilməyənlərin qəlbini belə möhürləyər.",""
3469,30,60,"Sən səbirli ol! Həqiqətən də, Allahın vədi haqdır. Qoy (axirətə) yəqinliklə inanmayanlar səni qeyri-ciddi olmağa – (dindən dönməyə) sövq etməsinlər.",""
3470,31,1,"Əlif. Ləm. Mim.[1]","[1] Bax. əl-Bəqərə surəsi birinci ayəsinin qeydi."
3471,31,2,"Bu, hikmətli Kitabın ayələridir.",""
3472,31,3,"Yaxşı əməl sahiblərinə doğru yol göstəricisi və rəhmətdir.",""
3473,31,4,"O kəslərə ki, namaz qılır, zəkat verir və axirətə yəqinliklə inanırlar.",""
3474,31,5,"Onlar öz Rəbbindən (gələn) doğru yol üzərindədirlər. Məhz onlar nicat tapanlardır.",""
3475,31,6,"İnsanlar arasında eləsi də var ki, heç bir elmi olmadan (başqalarını) Allah yolundan azdırmaq və (Allahın ayələrini) lağa qoymaq üçün boş-boş sözləri satın alır. Məhz onları alçaldıcı bir əzab gözləyir.",""
3476,31,7,"Ayələrimiz ona oxunduğu zaman sanki onları eşitmirmiş, qulaqlarında tıxac varmış kimi təkəbbürlə üz çevirər. Sən belələrini ağrılı-acılı bir əzabla müjdələ.",""
3477,31,8,"İman gətirib saleh əməllər edənlər üçün Nəim cənnətləri vardır.",""
3478,31,9,"Onlar orada əbədi qalacaqlar. Allahın vədi haqdır. O, Qüdrət və Hikmət sahibidir.",""
3479,31,10,"O, göyləri görə biləcəyiniz bir dirək olmadan yaratmış, yer sizi silkələməsin deyə, orada möhkəm dağlar qurmuş və ora cürbəcür heyvanlar yaymışdır. Biz göydən yağmur yağdırıb orada müxtəlif növ gözəl bitkilər bitirdik.",""
3480,31,11,"Bunlar Allahın yaratdıqlarıdır. İndi siz Mənə Allahdan başqalarının nə yaratdığını göstərin. Xeyr! Zalımlar açıq-aydın azğınlıq içindədirlər.",""
3481,31,12,"Biz Loğmana: “Allaha şükür et” deyə hikmət verdik. Kim şükür etsə, özü üçün şükür etmiş olar. Kim nankor olsa, (bilsin ki,) Allah (onun şükrünə) möhtac deyildir, tərifəlayiqdir”.",""
3482,31,13,"Bir zaman Loğman öz oğluna nəsihət edərək demişdi: “Oğlum! Allaha şərik qoşma. Həqiqətən, (Allaha) şərik qoşmaq böyük zülmdür!”",""
3483,31,14,"Biz insana ata-anasının qayğısına qalmağı əmr etdik. Anası onu (bətnində) gündən-günə zəiflədiyinə baxmayaraq daşımışdır. Onun süddən kəsilməsi isə iki il ərzində olur. Mənə və valideynlərinə şükür et! Dönüş Mənədir.",""
3484,31,15,"Əgər onlar bilmədiyin bir şeyi Mənə şərik qoşmağın üçün səni məcbur etməyə cəhd göstərsələr, onlara tabe olma! Dünya işlərində onlarla gözəl davran. Mənə üz tutanların yolu ilə get! Sonra isə dönüşünüz Mənə olacaq, Mən də etdikləriniz barədə sizə xəbər verəcəyəm.",""
3485,31,16,"(Loğman dedi:) “Oğlum! (Gördüyün iş) bir xardal dənəsi ağırlığında olsa da, bir qayanın içində, yaxud göylərdə və ya yerin dibində olsa da, Allah onu aşkar edər. Həqiqətən, Allah Lətifdir, Xəbərdardır.",""
3486,31,17,"Oğlum! Namaz qıl, yaxşı işlər görməyi əmr et, pis işləri qadağan elə. Başına gələn çətinliklərə səbir et. Həqiqətən, bu, əzm (tələb edən) əməllərdəndir.",""
3487,31,18,"İnsanlardan təkəbbürlə üz çevirmə, yer üzündə lovğa-lovğa gəzib dolanma. Həqiqətən, Allah heç bir özündən razını, özünü öyəni sevməz.",""
3488,31,19,"Yerişində həddi gözlə, (danışanda) səsini alçalt. Çünki ən çirkin səs uzunqulaq səsidir”.",""
3489,31,20,"Məgər Allahın göylərdə və yerdə olanları sizə ram etdiyini, Özünün aşkar və gizli nemətlərini sizə bol-bol bəxş etdiyini görmürsünüzmü? İnsanlar arasında heç bir elmi, doğru yol göstərəni və nur saçan bir kitabı olmadan Allah barəsində mübahisə edənlər də vardır.",""
3490,31,21,"Onlara: “Allahın nazil etdiyinə tabe olun!”– deyildikdə, onlar: “Xeyr! Biz atalarımızın getdiyi yolla tabe olacağıq!”– deyərlər. Əgər şeytan onları Cəhənnəm əzabına çağırırsa necə?",""
3491,31,22,"Yaxşı əməl sahibi olub özünü Allaha təslim edən kəs ən möhkəm dəstəkdən yapışmış olar. İşlərin sonu Allaha qayıdır.",""
3492,31,23,"Kim küfrü edərsə, onun küfrü səni kədərləndirməsin. Onların dönüşü Bizədir. Biz də onlara etdikləri əməllər barədə xəbər verəcəyik. Həqiqətən, Allah qəlblərdə olanları biləndir.",""
3493,31,24,"Biz onlara (dünyada olan) nemətlərdən az bir müddət istifadə etməyə imkan verəcək, sonra da onları ağır bir əzaba (qatlaşmağa) məcbur edəcəyik.",""
3494,31,25,"Əgər sən onlardan: “Göyləri və yeri kim yaratmışdır?”– deyə soruşsan, onlar mütləq: “Allah!”– deyəcəklər. De: “Həmd, Allaha məxsusdur!” Lakin onların çoxu (bunu) bilməz.",""
3495,31,26,"Göylərdə və yerdə nə varsa, Allaha məxsusdur. Allah Zəngindir, Tərifəlayiqdir.",""
3496,31,27,"Əgər yer üzündəki bütün ağaclar qələm olsaydı, dəniz də (mürəkkəb olub) ardından ona yeddi dəniz də qatılsaydı, yenə də Allahın Sözləri qurtarmazdı. Həqiqətən, Allah Qüdrət və Hikmət sahibidir.",""
3497,31,28,"Sizi yaratmaq və diriltmək ancaq bir insanı yaratmaq və diriltmək kimidir. Həqiqətən, Allah Eşidəndir, Görəndir.",""
3498,31,29,"Məgər Allahın gecəni gündüzə, gündüzü də gecəyə qatdığını, müəyyən olunmuş vaxtadək hərəkət edən günəşi və ayı (mənfəətiniz üçün) ram etdiyini, üstəlik Allahın nə etdiklərinizdən xəbərdar olduğunu görmürsənmi?",""
3499,31,30,"Bu belədir. Çünki Allah Haqdır. (Kafirlərin) Ondan başqa ibadət etdikləri isə batildir. Həqiqətən, Allah Ən Ucadır, Ən Böyükdür.",""
3500,31,31,"Onun dəlillərinin bəzisini sizə göstərməkdən ötrü dənizdə gəmilərin Allahın neməti sayəsində üzdüyünü görmürsünüzmü? Şübhəsiz ki, bunda səbirli olanlar və şükür edənlər üçün ibrətlər vardır.",""
3501,31,32,"(Dağların saldığı) kölgələr kimi dalğalar onları çulğadığı zaman onlar dini məhz Allaha məxsus edərək Ona dua edərlər. (Allah) onları xilas edib quruya çıxartdıqda isə aralarından bəziləri (küfrlə iman arasında) orta yol tutar. Bizim ayələrimizi yalnız nankor xainlər inkar edərlər.",""
3502,31,33,"Ey insanlar! Rəbbinizdən qorxun. Atanın oğula, oğulun da ataya heç bir fayda verə bilməyəcəyi gündən qorxun. Həqiqətən, Allahın vədi haqdır. Qoy dünya həyatı sizi aldatmasın, hiyləgər (şeytan) da sizi Allahın (əzabından) arxayınlaşdırıb tovlamasın.",""
3503,31,34,"Həqiqətən, Qiyamət saatı haqqında elm yalnız Allahdadır. Yağışı O yağdırır və bətnlərdə olanı O bilir. Heç kəs sabah nə qazanacağını bilə bilməz; heç kəs harada öləcəyini də bilməz. Allah isə, şübhəsiz ki, (hər şeyi) biləndir, (hər şeydən) xəbərdardır.",""
3504,32,1,"Əlif. Ləm. Mim.[1]","[1] Bax. əl-Bəqərə surəsi birinci ayəsinin qeydi."
3505,32,2,"Şübhə yoxdur ki, bu Kitabı aləmlərin Rəbbi (olan Allah) nazil etmişdir.",""
3506,32,3,"Yoxsa onlar: “(Muhamməd) bunu özündən uydurmuşdur!”– deyirlər. Xeyr, o, Rəbbindən (nazil) olan bir haqdır ki, səndən öncə xəbərdar edən (peyğəmbər) gəlməmiş bir qövmə xəbərdar edəsən. Bəlkə onlar doğru yola yönələlər.",""
3507,32,4,"Göyləri, yeri və onların arasındakıları altı gündə yaradan, sonra da Ərşin üzərinə ucalan Allahdır. Sizin Ondan başqa nə bir haminiz, nə də bir şəfaətçiniz var. Məgər düşünüb ibrət almayacaqsınızmı?",""
3508,32,5,"O, göydən yerə qədər olan bütün işləri idarə edir. Sonra da (bu işlər) sizin saydığınız (illərdən) min ilə bərabər olan bir gündə Ona doğru yüksələr.",""
3509,32,6,"O, qeybi və aşkarı biləndir. Qüdrət və Mərhəmət sahibidir.",""
3510,32,7,"Hansı ki, yaratdığı hər şeyi gözəl biçimdə yaratmış, insanı ilk olaraq palçıqdan xəlq etmiş,",""
3511,32,8,"sonra onun nəslini bir damla dəyərsiz sudan əmələ gətirmiş,",""
3512,32,9,"sonra onu tamamlayıb müəyyən şəklə salmış və ona Öz ruhundan üfürmüş, sizə qulaqlar, gözlər və ürəklər vermişdir. Siz necə də az şükür edirsiniz!",""
3513,32,10,"Onlar deyirlər: “Biz torpağa qarışıb yox olandan sonra yenidənmi yaradılacağıq?” Doğrusu, onlar öz Rəbbi ilə qarşılaşacaqlarını inkar edirlər.",""
3514,32,11,"De: “Sizə müvəkkil olan ölüm mələyi canınızı alacaqdır, sonra da Rəbbinizə qaytarılacaqsınız!”",""
3515,32,12,"Kaş ki, günahkarları öz Rəbbi qarşısında başlarını aşağı dikərək: “Ey Rəbbimiz! Biz gördük və eşitdik. Bizi geri qaytar ki, saleh əməl edək. Həqiqətən də, biz yəqinliklə inandıq!”– (deyəndə) görəydin!",""
3516,32,13,"Əgər Biz istəsəydik, hər kəsi doğru yola yönəldərdik. Lakin Mənim: “Cəhənnəmi mütləq bütün (günahkar) cin və insanlarla dolduracağam!” Sözüm yerinə yetəcəkdir.",""
3517,32,14,"Bu gününüzlə qarşılaşacağınızı unutduğunuza görə dadın (əzabı)! Doğrusu, Biz də sizi unutduq. Etdiyiniz əməllərə görə dadın əbədi əzabı!",""
3518,32,15,"Ayələrimizə ancaq o kəslər iman gətirirlər ki, ayələrimiz onlara xatırlanarkən təkəbbür göstərmədən səcdəyə qapanır, Rəbbinə həmd-səna ilə təriflər deyirlər.",""
3519,32,16,"Onlar (gecə namazını qılmaq üçün) yanlarını yataqdan qaldırır, qorxu və ümid içində öz Rəbbinə dua edər və onlara verdiyimiz ruzilərdən (Allah yolunda) xərcləyirlər.",""
3520,32,17,"Etdikləri əməllərin mükafatı kimi onlar üçün gözlərinə sevinc gətirəcək nə cür nemətlər saxlandığını heç kəs bilməz",""
3521,32,18,"Məgər möminlə fasiq eyni ola bilərmi? Eyni ola bilməzlər!",""
3522,32,19,"İman gətirib saleh əməllər edənləri etdikləri əməllərə görə Məva cənnətlərində (əbədi) ziyafət gözləyir.",""
3523,32,20,"Amma fasiqlərə gəldikdə isə, onların gedəcəkləri yer Oddur. Hər dəfə onlar oradan çıxmaq istədikdə yenidən ora qaytarılacaq və onlara: “Yalan saydığınız odun əzabını dadın!”– deyiləcəkdir.",""
3524,32,21,"Biz ən böyük əzabdan əvvəl onlara mütləq kiçik əzabdan (dünya əzabından) daddıracağıq ki, bəlkə (doğru yola) qayıtsınlar.",""
3525,32,22,"Rəbbinin ayələri yadına salındıqdan sonra onlardan üz döndərən kəsdən daha zalım kim ola bilər? Şübhəsiz ki, Biz günahkarlardan intiqam alacağıq.",""
3526,32,23,"Biz Musaya Kitab (Tövrat) verdik. Sən onunla (Musa ilə) görüşəcəyinə şübhə etmə. Biz onu (Tövratı yaxud Musanı) İsrail oğullarına doğru yol göstərən rəhbər etmişdik.",""
3527,32,24,"Səbir etdiklərinə və ayələrimizə yəqinliklə inandıqlarına görə Biz əmrimizlə onlardan doğru yolu göstərən rəhbərlər təyin etmişdik.",""
3528,32,25,"Həqiqətən, sənin Rəbbin ixtilafda olduqları məsələlər barəsində Qiyamət günü onların arasında hökm verəcəkdir.",""
3529,32,26,"Yurdlarında gəzib-dolaşdıqları özlərindən əvvəlki neçə-neçə nəsilləri məhv etməyimiz onları doğru yola gətirmədimi? Həqiqətən, bunda ibrətlər var. Məgər onlar eşitmirlərmi?",""
3530,32,27,"Məgər onlar quru yerə su axıdıb onunla həm heyvanlarının, həm də özlərinin yedikləri əkinlər (bitkilər, meyvələr) yetişdirdiyimizi görmürlərmi? Hələ də bunu görmürlər?",""
3531,32,28,"Onlar: “Əgər doğru danışanlardansınızsa, (deyin görək) bu (möminlərlə kafirlərin arasını ayıran) hökm nə vaxt olacaqdır?”– deyirlər.",""
3532,32,29,"De: “Hökm günü kafirlərə imanları fayda verməyəcək və onlara (tövbə etmək üçün) möhlət də verilməyəcəkdir”.",""
3533,32,30,"Artıq onlardan üz çevir və (Allahın onlara əzab verəcəyi günü) gözlə. Doğrusu, onlar da (sənin başına bir müsibət gələcəyini) gözləyirlər.",""
3534,33,1,"Ey Peyğəmbər! Allahdan qorx, kafirlərə və münafiqlərə itaət etmə. Həqiqətən, Allah (hər şeyi) biləndir, hikmət sahibidir.",""
3535,33,2,"Rəbbindən sənə vəhy olunana tabe ol! Həqiqətən, Allah nə etdiklərinizdən xəbərdardır.",""
3536,33,3,"Allaha təvəkkül et! Allahın Qoruyan olması (sənə) yetər.",""
3537,33,4,"Allah bir insanın sinəsinəndə iki ürək yaratmamışdır. Allah zihar (analarınıza bənzədərək özünüzə haram) etdiyiniz zövcələrinizi analarınız etməmiş, oğulluğa götürdüklərinizi də oğullarınız etməmişdir. Bunlar sizin dilinizə gətirdiyiniz (yalan) sözlərdir. Allah isə haqqı söyləyir və doğru yola yönəldir.",""
